Sample:	
Run Date:	11-03-2020 17:58:16
Operator:	Hitachi spectro
Comment:	

Instrument
Model:	U-2010 Spectrophotometer
Serial Number:	9709-014
ROM Version:	2550 00

Instrument Parameters
Measurement Type:	Wavelength Scan
Data Mode:	Abs
Starting Wavelength:	900.0 nm
Ending Wavelength:	200.0 nm
Scan Speed:	100 nm/min
Sampling Interval:	1.0 nm
Slit Width:	2 nm
Lamp Change:	370.0 nm
Baseline Correction:	System
Response:	Medium

Peak Integration
Area Method:	Rectangular
Threshold:	10.0% based on 1 highest peaks
Peak Width:	10.0 nm
Peaks
Peak #	Start (nm)	Apex (nm)	End (nm)	Height (Abs)	Area (Abs*nm)
1	249.0	236.0	202.0	2.1232	55.1789

Data Points
nm	Abs
900.0	0.0003
899.0	0.0001
898.0	0.0000
897.0	0.0000
896.0	-0.0001
895.0	0.0000
894.0	0.0000
893.0	-0.0001
892.0	0.0000
891.0	0.0000
890.0	-0.0001
889.0	-0.0001
888.0	-0.0002
887.0	-0.0003
886.0	-0.0002
885.0	0.0000
884.0	0.0000
883.0	-0.0001
882.0	0.0000
881.0	0.0000
880.0	0.0000
879.0	0.0000
878.0	-0.0001
877.0	0.0000
876.0	0.0001
875.0	0.0003
874.0	0.0003
873.0	0.0003
872.0	0.0002
871.0	0.0003
870.0	0.0003
869.0	0.0003
868.0	0.0001
867.0	0.0000
866.0	0.0001
865.0	0.0003
864.0	0.0003
863.0	0.0003
862.0	0.0003
861.0	0.0003
860.0	0.0003
859.0	0.0001
858.0	0.0000
857.0	0.0000
856.0	0.0000
855.0	0.0000
854.0	-0.0002
853.0	-0.0003
852.0	-0.0002
851.0	0.0000
850.0	0.0000
849.0	0.0000
848.0	0.0001
847.0	0.0003
846.0	0.0003
845.0	0.0003
844.0	0.0001
843.0	0.0000
842.0	-0.0001
841.0	-0.0001
840.0	-0.0002
839.0	-0.0003
838.0	-0.0004
837.0	-0.0003
836.0	-0.0003
835.0	-0.0003
834.0	-0.0003
833.0	-0.0003
832.0	-0.0003
831.0	-0.0003
830.0	-0.0003
829.0	-0.0005
828.0	-0.0005
827.0	-0.0004
826.0	-0.0005
825.0	-0.0005
824.0	-0.0003
823.0	-0.0003
822.0	-0.0003
821.0	-0.0003
820.0	-0.0002
819.0	0.0000
818.0	0.0000
817.0	-0.0002
816.0	-0.0002
815.0	0.0000
814.0	0.0000
813.0	-0.0001
812.0	0.0000
811.0	0.0000
810.0	0.0000
809.0	0.0000
808.0	-0.0002
807.0	-0.0002
806.0	0.0000
805.0	0.0000
804.0	0.0000
803.0	0.0000
802.0	0.0000
801.0	0.0000
800.0	0.0000
799.0	0.0000
798.0	0.0001
797.0	0.0003
796.0	0.0003
795.0	0.0003
794.0	0.0003
793.0	0.0003
792.0	0.0003
791.0	0.0001
790.0	0.0000
789.0	0.0000
788.0	0.0000
787.0	0.0000
786.0	0.0000
785.0	0.0000
784.0	0.0000
783.0	0.0000
782.0	0.0000
781.0	0.0000
780.0	0.0000
779.0	0.0000
778.0	0.0000
777.0	0.0000
776.0	0.0000
775.0	0.0000
774.0	0.0000
773.0	0.0000
772.0	-0.0001
771.0	-0.0001
770.0	-0.0002
769.0	-0.0003
768.0	-0.0003
767.0	-0.0004
766.0	-0.0004
765.0	-0.0004
764.0	-0.0004
763.0	-0.0004
762.0	-0.0004
761.0	-0.0004
760.0	-0.0003
759.0	-0.0003
758.0	-0.0003
757.0	-0.0003
756.0	-0.0002
755.0	0.0000
754.0	0.0000
753.0	-0.0002
752.0	-0.0003
751.0	-0.0002
750.0	-0.0001
749.0	-0.0003
748.0	-0.0004
747.0	-0.0003
746.0	-0.0003
745.0	-0.0004
744.0	-0.0004
743.0	-0.0005
742.0	-0.0007
741.0	-0.0007
740.0	-0.0004
739.0	-0.0002
738.0	-0.0001
737.0	0.0000
736.0	0.0000
735.0	0.0000
734.0	0.0001
733.0	0.0002
732.0	0.0001
731.0	0.0001
730.0	0.0002
729.0	0.0001
728.0	0.0000
727.0	0.0000
726.0	-0.0001
725.0	0.0000
724.0	0.0000
723.0	0.0000
722.0	-0.0002
721.0	-0.0003
720.0	-0.0003
719.0	-0.0003
718.0	-0.0002
717.0	-0.0001
716.0	-0.0001
715.0	0.0000
714.0	0.0000
713.0	-0.0002
712.0	-0.0002
711.0	-0.0001
710.0	-0.0002
709.0	-0.0003
708.0	-0.0003
707.0	-0.0003
706.0	-0.0003
705.0	-0.0003
704.0	-0.0005
703.0	-0.0007
702.0	-0.0007
701.0	-0.0007
700.0	-0.0007
699.0	-0.0007
698.0	-0.0007
697.0	-0.0007
696.0	-0.0007
695.0	-0.0007
694.0	-0.0007
693.0	-0.0007
