Sample:	
Run Date:	11-03-2020 15:32:37
Operator:	Hitachi spectro
Comment:	

Instrument
Model:	U-2010 Spectrophotometer
Serial Number:	9709-014
ROM Version:	2550 00

Instrument Parameters
Measurement Type:	Wavelength Scan
Data Mode:	Abs
Starting Wavelength:	900.0 nm
Ending Wavelength:	200.0 nm
Scan Speed:	100 nm/min
Sampling Interval:	1.0 nm
Slit Width:	2 nm
Lamp Change:	370.0 nm
Baseline Correction:	System
Response:	Medium

Peak Integration
Area Method:	Rectangular
Threshold:	10.0% based on 1 highest peaks
Peak Width:	10.0 nm
Peaks
Peak #	Start (nm)	Apex (nm)	End (nm)	Height (Abs)	Area (Abs*nm)
1	252.0	231.0	201.0	2.4902	72.4904

Data Points
nm	Abs
900.0	-0.0003
899.0	-0.0005
898.0	-0.0007
897.0	-0.0005
896.0	-0.0003
895.0	-0.0003
894.0	-0.0005
893.0	-0.0007
892.0	-0.0007
891.0	-0.0007
890.0	-0.0007
889.0	-0.0007
888.0	-0.0007
887.0	-0.0007
886.0	-0.0007
885.0	-0.0007
884.0	-0.0007
883.0	-0.0007
882.0	-0.0009
881.0	-0.0009
880.0	-0.0007
879.0	-0.0009
878.0	-0.0010
877.0	-0.0009
876.0	-0.0007
875.0	-0.0009
874.0	-0.0010
873.0	-0.0009
872.0	-0.0007
871.0	-0.0009
870.0	-0.0010
869.0	-0.0010
868.0	-0.0010
867.0	-0.0010
866.0	-0.0010
865.0	-0.0010
864.0	-0.0010
863.0	-0.0010
862.0	-0.0010
861.0	-0.0010
860.0	-0.0010
859.0	-0.0010
858.0	-0.0010
857.0	-0.0010
856.0	-0.0010
855.0	-0.0010
854.0	-0.0009
853.0	-0.0007
852.0	-0.0007
851.0	-0.0009
850.0	-0.0010
849.0	-0.0009
848.0	-0.0007
847.0	-0.0009
846.0	-0.0010
845.0	-0.0010
844.0	-0.0010
843.0	-0.0009
842.0	-0.0007
841.0	-0.0007
840.0	-0.0007
839.0	-0.0007
838.0	-0.0009
837.0	-0.0009
836.0	-0.0007
835.0	-0.0007
834.0	-0.0007
833.0	-0.0007
832.0	-0.0007
831.0	-0.0007
830.0	-0.0007
829.0	-0.0007
828.0	-0.0007
827.0	-0.0007
826.0	-0.0007
825.0	-0.0007
824.0	-0.0007
823.0	-0.0007
822.0	-0.0007
821.0	-0.0007
820.0	-0.0007
819.0	-0.0007
818.0	-0.0007
817.0	-0.0007
