Sample:	
Run Date:	11-03-2020 18:21:23
Operator:	Hitachi spectro
Comment:	

Instrument
Model:	U-2010 Spectrophotometer
Serial Number:	9709-014
ROM Version:	2550 00

Instrument Parameters
Measurement Type:	Wavelength Scan
Data Mode:	Abs
Starting Wavelength:	900.0 nm
Ending Wavelength:	200.0 nm
Scan Speed:	100 nm/min
Sampling Interval:	1.0 nm
Slit Width:	2 nm
Lamp Change:	370.0 nm
Baseline Correction:	System
Response:	Medium

Peak Integration
Area Method:	Rectangular
Threshold:	10.0% based on 1 highest peaks
Peak Width:	10.0 nm
Peaks
Peak #	Start (nm)	Apex (nm)	End (nm)	Height (Abs)	Area (Abs*nm)
1	247.0	227.0	208.0	2.6090	41.7652

Data Points
nm	Abs
900.0	0.0001
899.0	0.0003
898.0	0.0003
897.0	0.0002
896.0	0.0003
895.0	0.0003
894.0	0.0003
893.0	0.0003
892.0	0.0002
891.0	0.0003
890.0	0.0003
889.0	0.0001
888.0	0.0000
887.0	0.0001
886.0	0.0002
885.0	0.0001
884.0	0.0000
883.0	0.0000
882.0	0.0000
881.0	-0.0002
880.0	-0.0002
879.0	0.0000
878.0	0.0000
877.0	-0.0002
876.0	-0.0002
875.0	0.0000
874.0	0.0000
873.0	-0.0002
872.0	-0.0002
871.0	0.0000
870.0	0.0000
869.0	-0.0001
868.0	-0.0001
867.0	-0.0001
866.0	-0.0001
865.0	-0.0002
864.0	-0.0003
863.0	-0.0002
862.0	0.0000
861.0	0.0000
860.0	0.0000
859.0	-0.0002
858.0	-0.0003
857.0	-0.0003
856.0	-0.0003
855.0	-0.0002
854.0	0.0000
853.0	0.0000
852.0	-0.0002
851.0	-0.0003
850.0	-0.0002
849.0	-0.0001
848.0	-0.0002
847.0	-0.0002
846.0	-0.0001
845.0	-0.0002
844.0	-0.0003
843.0	-0.0003
842.0	-0.0002
841.0	0.0000
840.0	0.0000
839.0	-0.0002
838.0	-0.0002
837.0	0.0000
836.0	0.0000
835.0	0.0000
834.0	0.0000
